YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202305,178418,1085037,2,1.41,"NE","SOUTH DOS PALOS",36.9863,-120.6347,3659178,12038082
202305,178418,1086602,1,4.18,"S","HUMPHREYS STATION",36.91,-119.44,3654600,11926400
202305,178418,1086602,2,4.02,"S","HUMPHREYS STATION",36.9124,-119.4405,3654744,11926430
202305,178429,1085163,1,0,"N","CRISFIELD CG (CRS)",37.97,-75.88,3758200,7552800
202305,178430,1085164,1,0,"N","ANNAPOLIS (KNAK)",38.98,-76.48,3858800,7628800
202305,178430,1085165,1,0,"N","ANNAPOLIS MD (APAM2)",38.98,-76.48,3858800,7628800
202305,178430,1085166,1,0,"N","GREENBURY POINT (GBY)",38.97,-76.46,3858200,7627600
202305,178430,1085167,1,0,"N","ANNAPOLIS BUOY (44063)",38.96,-76.45,3857600,7627000
202305,178430,1085168,1,0,"N","THOMAS POINT (TPLM2)",38.9,-76.44,3854000,7626400
202305,178430,1085169,1,0,"N","SAUNDERS POINT LIGHT",38.88,-76.48,3852800,7628800
202305,178430,1085170,1,1.74,"ESE","SANDY POINT SOUTH (NRSPS)",38.9883,-76.3612,3859298,7621672
202305,178430,1085171,1,2.38,"N","KENT POINT MD (KPTM2)",38.8741,-76.3644,3852446,7621864
202305,178430,1085172,1,0,"N","BLACKWALNUT HARBOR (BWH)",38.68,-76.33,3840800,7619800
202305,178430,1085173,1,3.37,"S","US-50 (MD040)",38.9221,-76.2621,3855326,7615726
202305,178430,1085174,1,0,"N","GOOSES REEF BUOY (44062)",38.56,-76.41,3833600,7624600
202305,178430,1085175,1,1.54,"SSW","ROCK HALL ES (RKHAL)",39.1184,-76.2471,397104,7614826
202305,178430,1085176,1,0,"N","GOOSES REEF BUOY (44062)",38.56,-76.41,3833600,7624600
202305,178457,1085342,1,7.6,"S","HOLYOKE",40.47,-102.3,4028200,10218000
202305,178457,1085343,1,4.86,"N","HAXTUN",40.7,-102.63,4042000,10237800
202305,178457,1085344,1,4.34,"SE","HOLYOKE ARPT",40.53,-102.22,4031800,10213200
202305,178457,1085345,1,3.22,"ENE","HOLYOKE ARPT",40.59,-102.21,4035400,10212600
202305,178457,1099422,1,4.44,"NNE","ELIZABETH",39.41,-104.57,3924600,10434200
202305,178458,1085346,1,0,"N","CENTENNIAL AIRPORT",39.57,-104.85,3934200,10451000
202305,178480,1086063,1,5.74,"NW","UVADA",39.7558,-114.1501,3945348,1149006
202305,178481,1085635,1,26.5,"W","WHITE ROCK",41.6869,-116.6869,4141214,11641214
202305,178481,1085636,1,1.12,"NNE","PILOT",40.8445,-114.2106,4050670,11412636
202305,178485,1085654,1,3.05,"WNW","BRYAN COULTER ARPT",30.73,-96.38,3043800,9622800
202305,178485,1085655,1,.91,"NW","COLLEGE STATION",30.61,-96.34,3036600,9620400
202305,178499,1085713,1,6.5,"NNE","GOODWIN",44.96,-96.76,4457600,9645600
202305,178499,1085714,1,.85,"NE","LABOLT",45.06,-96.67,453600,9640200
202305,178499,1085714,2,1.69,"NE","LABOLT",45.07,-96.66,454200,9639600
202305,178504,1085734,1,1.03,"ENE","HITCHENS",40.4846,-106.9813,4029076,10658878
202305,178504,1085734,2,2.6,"WNW","STEAMBOAT II",40.5175,-106.9738,4031050,10658428
202305,178504,1085734,3,1.99,"NW","STEAMBOAT II",40.5164,-106.9612,4030984,10657672
202305,178504,1085734,4,1.85,"ENE","HITCHENS",40.4884,-106.9666,4029304,10657996
202305,178507,1093830,1,4.66,"NW","RENVILLE",44.8547,-95.2757,4451282,9516542
202305,178507,1093830,2,5.49,"NNW","RENVILLE",44.8693,-95.275,4452158,9516500
202305,178507,1093844,1,3.21,"SSW","ROSELAND",44.8914,-95.1563,4453484,959378
202305,178507,1093844,2,2.55,"SW","ROSELAND",44.9028,-95.1551,4454168,959306
202305,178507,1098693,1,1.3,"N","MINNESOTA FALLS",44.8185,-95.4746,4449110,9528476
202305,178507,1098693,2,2.45,"NNE","MINNESOTA FALLS",44.8315,-95.447,4449890,9526820
202305,178507,1098699,1,4.86,"S","LOUISBURG",45.1,-96.19,456000,9611400
202305,178507,1098699,2,4.15,"S","LOUISBURG",45.11,-96.18,456600,9610800
202305,178507,1098700,1,.49,"E","PRINSBURG",44.93,-95.19,4455800,9511400
202305,178507,1098709,1,2.55,"SE","FRONTENAC",44.49,-92.32,4429400,9219200
202305,178507,1099668,1,6.33,"NNE","RENVILLE",44.8799,-95.1569,4452794,959414
202305,178507,1099668,2,7.04,"NNE","RENVILLE",44.8914,-95.1563,4453484,959378
202305,178516,1085802,1,0,"N","(MLC)MC ALESTER MUNI",34.88,-95.78,3452800,9546800
202305,178516,1093711,1,2.95,"ENE","WHITEFIELD",35.2653,-95.1812,3515918,9510872
202305,178516,1093712,1,0,"N","PITTSBURG",34.72,-95.85,3443200,9551000
202305,178516,1093713,1,1.25,"ESE","WARNER",35.4909,-95.2808,3529454,9516848
202305,178517,1085807,1,2.15,"SSW","PORTALES",34.15,-103.34,349000,10320400
202305,178523,1086378,1,1.92,"ESE","HUFSMITH",30.11,-95.57,306600,9534200
202305,178523,1086379,1,2.07,"N","HARMASTON",30,-95.15,3000,959000
202305,178523,1086380,1,.6,"W","(IAH)HOUSTON INTL AR",29.98,-95.36,2958800,9521600
202305,178523,1086381,1,1.51,"SSE","SPRING SKYLINE ARPT",30.05,-95.42,303000,9525200
202305,178523,1086382,1,2.83,"NNW","TAMINA",30.22,-95.44,3013200,9526400
202305,178523,1102307,1,1.34,"SSE","HUFSMITH",30.1017,-95.5927,306102,9535562
202305,178523,1102307,2,1.53,"SSE","HUFSMITH",30.0987,-95.5931,305922,9535586
202305,178523,1102307,3,1.45,"E","TOMBALL",30.099,-95.5958,305940,9535748
202305,178523,1102307,4,1.29,"SSE","HUFSMITH",30.1019,-95.5948,306114,9535688
202305,178536,1085991,1,.87,"NE","COVINGTON",40.14,-87.39,408400,8723400
202305,178536,1085992,1,3.78,"WSW","FOUNTAIN",40.19,-87.39,4011400,8723400
202305,178536,1085993,1,.87,"NE","WILLIAMSPORT",40.29,-87.29,4017400,8717400
202305,178536,1085994,1,0,"N","DARLINGTON",40.1,-86.78,406000,8646800
202305,178536,1085995,1,3.76,"W","THORNTOWN",40.12,-86.67,407200,8640200
202305,178536,1085997,1,0,"N","LEBANON",40.05,-86.47,403000,8628200
202305,178536,1085998,1,.87,"SW","ULEN",40.06,-86.48,403600,8628800
202305,178536,1085999,1,1.06,"W","LEBANON",40.05,-86.49,403000,8629400
202305,178536,1086000,1,2.1,"NW","WAUGH",40.09,-86.31,405400,8618600
202305,178536,1086002,1,1.05,"W","SUMMITVILLE",40.33,-85.65,4019800,8539000
202305,178536,1093316,1,2.13,"WNW","SPEEDWAY ARPT",39.8168,-86.3837,3949008,8623022
202305,178536,1093336,1,1.91,"NE","EPSOM",38.798,-87.043,3847880,872580
202305,178538,1086012,1,.49,"E","EL PASO",44.77,-92.34,4446200,9220400
202305,178538,1086012,2,6.69,"SSE","EL PASO",44.68,-92.3,4440800,9218000
202305,178538,1086036,1,.49,"E","HAMMOND",44.98,-92.44,4458800,9226400
202305,178538,1098810,1,.49,"E","EL PASO",44.77,-92.34,4446200,9220400
202305,178538,1098811,1,5.51,"SSE","EL PASO",44.7016,-92.2922,4442096,9217532
202305,179492,1097473,2,7.01,"SW","VIGO PARK",34.5828,-101.5723,3434968,10134338
202305,179492,1097484,1,5.21,"SW","VIGO PARK",34.5933,-101.5404,3435598,10132424
202305,179492,1097485,1,7,"WNW","DENVER CITY",33.0088,-102.9616,33528,10257696
202305,179492,1097486,1,2,"S","BROWNFIELD",33.1511,-102.28,339066,10216800
202305,179492,1097487,1,6,"SSW","WOLFFORTH",33.4198,-102.0598,3325188,1023588
202305,179492,1097489,1,5,"W","LUBBOCK",33.58,-101.9369,3334800,10156214
202305,179492,1097490,1,2.22,"S","BROADVIEW",33.618,-101.9526,3337080,10157156
202305,179492,1097490,2,3.53,"WSW","WOLFFORTH",33.4746,-102.0732,3328476,1024392
202305,179492,1097490,3,1.2,"NNE","WOODROW",33.4645,-101.8086,3327870,10148516
202305,179492,1097490,4,1.35,"NE","LUBBOCK",33.5929,-101.8324,3335574,10149944
202305,179492,1097491,1,4.55,"N","NEEDMORE",33.3855,-102.3386,3323130,10220316
202305,179492,1097491,2,4.88,"N","NEEDMORE",33.3894,-102.3146,3323364,10218876
202305,179492,1097491,3,1.18,"NE","NEEDMORE",33.3307,-102.3142,3319842,10218852
202305,179492,1097491,4,1.1,"NW","NEEDMORE",33.3325,-102.3416,3319950,10220496
202305,179492,1097492,1,.71,"SSW","DENVER CITY",32.9612,-102.8564,3257672,10251384
202305,179492,1097492,2,.44,"WNW","DENVER CITY",32.9717,-102.8574,3258302,10251444
202305,179492,1097492,3,1.88,"ESE","ALLRED",32.9734,-102.8885,3258404,10253310
202305,179492,1097492,4,2.19,"WSW","DENVER CITY",32.9594,-102.8856,3257564,10253136
202305,179492,1097493,1,3.01,"NW","ROARING SPGS BUZZ AR",33.9579,-100.8704,3357474,10052224
202305,179492,1097493,2,5.07,"ENE","ROARING SPGS BUZZ AR",33.9689,-100.7551,3358134,10045306
202305,179492,1097493,3,4.07,"ESE","WHITEFLAT",34.0866,-100.8108,345196,10048648
202305,179492,1097493,4,2.89,"SW","WHITEFLAT",34.0736,-100.9192,344416,10055152
202305,179497,1093006,1,1.1,"W","ROWE",37.15,-82.05,379000,823000
202305,179497,1093036,1,2.14,"SSW","DWALE",37.17,-82.43,3710200,8225800
202305,179497,1093036,2,.88,"NE","CLINCHCO",37.18,-82.36,3710800,8221600
202305,179497,1093038,1,.88,"SE","DWALE",37.19,-82.41,3711400,8224600
202305,179497,1093038,2,1.77,"NW","TENSO",37.19,-82.35,3711400,8221000
202305,179497,1093040,1,1.79,"ESE","TANDY",37.21,-82.37,3712600,8222200
202305,179497,1093043,1,0,"N","VICEY",37.22,-82.25,3713200,8215000
202305,179497,1093043,2,1.3,"WSW","VICEY",37.21,-82.27,3712600,8216200
202305,179497,1093045,1,.69,"N","RUSSELL MART",37.23,-82.3,3713800,8218000
202305,179497,1093048,1,1.1,"W","SPLASHDAM",37.23,-82.34,3713800,8220400
202305,179497,1093060,1,.69,"S","SKEETROCK",37.22,-82.42,3713200,8225200
202305,179497,1093060,2,.55,"W","TANDY",37.22,-82.41,3713200,8224600
202305,179497,1093064,1,.88,"SE","HAYSI",37.21,-82.31,3712600,8218600
202305,179497,1093065,1,1.79,"ESE","TANDY",37.21,-82.37,3712600,8222200
202305,179497,1093066,1,.88,"SE","HAYSI",37.21,-82.31,3712600,8218600
202305,179497,1093067,1,.55,"W","VICEY",37.22,-82.26,3713200,8215600
202305,179497,1093068,1,0,"N","SPLASHDAM",37.23,-82.32,3713800,8219200
202305,179506,1093019,1,.86,"NE","OCONOMOWOC",43.13,-88.47,437800,8828200
202305,179506,1093020,1,.5,"W","DELAFIELD",43.07,-88.41,434200,8824600
202305,179506,1093021,1,2.06,"NW","TROY",42.8,-88.51,4248000,8830600
202305,179506,1093022,1,0,"N","MAYVILLE",43.5,-88.55,4330000,8833000
202305,179509,1093071,1,.51,"W","DOUGLAS",42.76,-105.39,4245600,10523400
202305,179509,1093072,1,8.4,"ENE","TOLTEC",42.36,-105.5,4221600,10530000
202305,179509,1093072,2,10.59,"NNW","BINFORD",42.46,-105.45,4227600,10527000
202305,179509,1093073,1,.86,"NW","NATWICK",41.97,-105.07,4158200,1054200
202305,179509,1093074,1,.51,"W","WHEATLAND",42.05,-104.96,423000,10457600
202305,179509,1093075,1,1.47,"NW","SPEER",41.0673,-104.9164,414038,10454984
202305,179509,1093076,1,2.59,"SE","ALBIN",41.39,-104.07,4123400,1044200
202305,179509,1093108,1,3.77,"NW","LINGLE",42.18,-104.4,4210800,10424000
202305,179509,1093255,1,2.05,"E","CHUGCREEK",42.05,-104.88,423000,10452800
202305,179509,1093256,1,0,"N","LA GRANGE",41.64,-104.16,4138400,1049600
202305,179509,1093318,1,.51,"W","WHEATLAND",42.05,-104.96,423000,10457600
202305,179509,1093319,1,0,"N","LA GRANGE",41.64,-104.16,4138400,1049600
202305,179509,1093320,1,0,"N","LUSK",42.76,-104.45,4245600,10427000
202305,179509,1093329,1,8.95,"SW","JAY EM",42.3608,-104.4829,4221648,10428974
202305,179517,1093119,1,12.11,"WSW","HARRISBURG",41.49,-103.96,4129400,10357600
202305,179517,1093134,1,2.94,"NW","BUSHNELL",41.26,-103.93,4115600,10355800
202305,179517,1093135,1,2.76,"S","BUSHNELL",41.19,-103.89,4111400,10353400
202305,179517,1093330,1,0,"N","BUSHNELL",41.23,-103.89,4113800,10353400
202305,179517,1093331,1,1.72,"SW","ANGORA",41.83,-103.15,4149800,1039000
202305,179537,1093209,1,15.92,"S","GOLDEN VLY",47.05,-102.05,473000,1023000
202305,179537,1093210,1,15.2,"S","BEULAH",47.05,-101.78,473000,10146800
202305,179537,1093211,1,5.07,"ENE","SWEET BRIAR",46.87,-101.09,4652200,1015400
202305,179537,1093211,2,3.34,"E","MANDAN",46.8229,-100.8302,4649374,10049812
202305,179537,1093346,1,3.26,"WNW","BISMARCK",46.8229,-100.8302,4649374,10049812
202305,179537,1093346,2,1.63,"NE","(BIS)BISMARCK MUNI A",46.7941,-100.7224,4647646,10043344
202305,179537,1093347,1,3.59,"ENE","BISMARCK",46.82,-100.7,4649200,10042000
202305,179537,1093348,1,5.61,"S","TAPPEN",46.79,-99.64,4647400,9938400
202305,179555,1093277,1,1.62,"ENE","MILLARD",45.16,-99.17,459600,9910200
202305,179556,1093278,1,2.85,"WNW","OKATON",43.89,-100.95,4353400,10057000
202305,179557,1093282,1,.97,"E","PLANA",45.52,-98.3,4531200,9818000
202305,179557,1093282,2,2.51,"WNW","COLUMBIA",45.63,-98.37,4537800,9822200
202305,179557,1093282,3,4.54,"WSW","HECLA",45.86,-98.24,4551600,9814400
202305,179557,1093282,4,1.68,"SW","HECLA",45.86,-98.17,4551600,9810200
202305,179557,1093282,5,2.51,"ENE","COLUMBIA",45.63,-98.27,4537800,9816200
202305,179557,1093282,6,3.45,"S","PUTNEY",45.52,-98.18,4531200,9810800
202305,179557,1093283,1,.97,"W","BRENTFORD",45.15,-98.35,459000,9821000
202305,179557,1093283,2,3.69,"SE","ASHTON",44.96,-98.45,4457600,9827000
202305,179557,1093283,3,3.45,"N","REDFIELD",44.92,-98.52,4455200,9831200
202305,179557,1093283,4,2.85,"SW","ASHTON",44.97,-98.54,4458200,9832400
202305,179557,1093283,5,2.44,"E","MELLETTE",45.15,-98.45,459000,9827000
202305,179557,1093285,1,3.45,"S","PUTNEY",45.52,-98.18,4531200,9810800
202305,179557,1093285,2,10.41,"SW","RANDOLPH",45.15,-98.38,459000,9822800
202305,179557,1093285,3,12,"SSE","WARNER",45.15,-98.45,459000,9827000
202305,179557,1093285,4,.97,"E","PLANA",45.52,-98.3,4531200,9818000
202305,179561,1093298,1,6.14,"W","BURLINGTON ARPT",39.3366,-102.3928,3920196,10223568
202305,179562,1093305,1,5.53,"N","CASTLEWOOD",44.8,-97.03,4448000,971800
202305,179562,1093305,2,1.2,"NW","DEMPSTER",44.64,-96.95,4438400,9657000
202305,179562,1093305,3,2.46,"E","STONE BRIDGE",44.6,-97,4436000,9700
202305,179562,1093305,4,2.54,"SW","CASTLEWOOD",44.69,-97.06,4441400,973600
202305,179562,1093305,5,5.78,"ENE","THOMAS",44.8,-97.09,4448000,975400
202305,179563,1093311,1,2.93,"NNE","GROVER",44.86,-97.25,4451600,9715000
202305,179563,1093311,2,2.13,"SSW","(ATY)WATERTOWN ARPT",44.89,-97.16,4453400,979600
202305,179563,1093311,3,2.08,"WSW","WATERTOWN",44.89,-97.14,4453400,978400
202305,179563,1093311,4,2.29,"SSW","WATERTOWN",44.87,-97.12,4452200,977200
202305,179563,1093311,5,2.81,"ENE","GROVER",44.84,-97.22,4450400,9713200
202305,179564,1093312,1,.39,"SW","(CYS)CHEYENNE AIRPORT",41.1564,-104.8157,419384,10448942
202305,179565,1093338,1,.69,"S","COLFER",40.0201,-101.8714,401206,10152284
202305,179565,1093345,1,0,"N","(MCK)MC COOK ARPT",40.2,-100.58,4012000,10034800
202305,179571,1093349,1,3.11,"NNW","STEELE",46.89,-99.93,4653400,9955800
202305,179571,1093351,1,6.93,"N","BUCYRUS",46.17,-102.79,4610200,10247400
202305,179574,1097617,1,5.93,"NE","SENTINEL BUTTE",46.98,-103.74,4658800,10344400
202305,179574,1097618,1,13.42,"NNE","ARNEGARD",48.01,-103.37,48600,10322200
202305,179574,1097619,1,11.18,"SSW","RAWSON",47.67,-103.64,4740200,10338400
202305,179574,1097620,1,7,"NNW","SPRING BROOK",48.34,-103.54,4820400,10332400
202305,179574,1097621,1,9.94,"SSW","APPAM",48.43,-103.63,4825800,10337800
202305,179574,1097624,1,25.31,"S","FAIRVIEW",47.49,-103.93,4729400,10355800
202305,179574,1097625,1,.46,"W","ZAHL",48.57,-103.69,4834200,10341400
202305,179574,1097626,1,0,"N","CHARBONNEAU",47.85,-103.77,4751000,10346200
202305,179575,1093361,1,3.67,"SW","PINE RIDGE",43,-102.62,4300,10237200
202305,179575,1093361,2,5.43,"WNW","SHARPS CORNER",43.41,-102.5,4324600,10230000
202305,179575,1093361,3,4.94,"NNE","KYLE",43.49,-102.16,4329400,1029600
202305,179575,1093361,4,9.04,"S","BATESLAND",43,-102.12,4300,1027200
202305,179575,1093363,1,3.67,"SW","PINE RIDGE",43,-102.62,4300,10237200
202305,179575,1093363,2,1.22,"SE","ROCKYFORD",43.49,-102.48,4329400,10228800
202305,179575,1093363,3,13.96,"N","KYLE",43.62,-102.22,4337200,10213200
202305,179575,1093363,4,4.94,"NNE","KYLE",43.49,-102.16,4329400,1029600
202305,179575,1093363,5,9.04,"S","BATESLAND",43,-102.12,4300,1027200
202305,179575,1093365,1,11.37,"ENE","ROCKYFORD",43.59,-102.31,4335400,10218600
202305,180495,1101813,1,1.04,"E","KALONA",41.48,-91.7,4128800,9142000
202305,180495,1101814,1,0,"N","FRUITLAND",41.35,-91.13,4121000,917800
202305,180495,1101815,1,.69,"N","DENMARK",40.74,-91.33,4044400,9119800
202305,180495,1101816,1,.69,"S","WILLIAMSBURG",41.66,-92,4139600,9200
202305,180495,1101817,1,1.25,"WNW","WASHINGTON ARPT",41.28,-91.7,4116800,9142000
202305,180495,1101821,1,2.69,"WNW","PERLEE",41.09,-91.97,415400,9158200
202305,180495,1101822,1,0,"N","FRUITLAND",41.35,-91.13,4121000,917800
202305,180495,1101827,1,1.25,"WNW","MEDIAPOLIS",41.01,-91.17,41600,9110200
202305,180495,1101829,1,1.48,"SSE","BEAVERDALE",40.83,-91.21,4049800,9112600
202305,180495,1101830,1,.87,"SW","WEST BURLINGTON",40.81,-91.16,4048600,919600
202305,180495,1101832,1,1.73,"SW","MT PLEASANT",40.95,-91.57,4057000,9134200
202305,180495,1101836,1,.86,"NE","LITTLETON",42.54,-92.02,4232400,921200
202305,180495,1102764,1,1.24,"SE","KOSZTA",41.81,-92.18,4148600,9210800
202305,180495,1102765,1,.86,"SW","MARENGO",41.79,-92.08,4147400,924800
202305,180495,1102766,1,1.38,"S","MARENGO",41.78,-92.07,4146800,924200
202305,180495,1102767,1,0,"N","AMANA APT",41.8,-91.87,4148000,9152200
202305,180495,1102768,1,0,"N","MIDDLE AMANA",41.8,-91.9,4148000,9154000
202305,180495,1102769,1,.86,"NE","TIFFIN",41.71,-91.66,4142600,9139600
202305,180495,1102770,1,.86,"NE","TIFFIN",41.71,-91.66,4142600,9139600
202305,180495,1102771,1,2.08,"SE","IOWA CITY",41.65,-91.52,4139000,9131200
202305,180495,1102772,1,.69,"N","NORTH LIBERTY",41.76,-91.62,4145600,9137200
202305,180495,1102773,1,2.95,"NNW","COSGROVE",41.69,-91.77,4141400,9146200
202305,180495,1102774,1,0,"N","WEST BRANCH",41.67,-91.35,4140200,9121000
202305,180495,1102775,1,1.69,"WSW","TIFFIN",41.69,-91.7,4141400,9142000
202305,180495,1102776,1,1.47,"NNE","KENT COUNTY PARK",41.75,-91.72,4145000,9143200
202305,180495,1102777,1,1.24,"NE","NORTH LIBERTY",41.76,-91.6,4145600,9136000
202305,180495,1102779,1,.69,"S","KENT COUNTY PARK",41.72,-91.73,4143200,9143800
202305,180495,1102780,1,0,"N","(CID)CEDAR RAPIDS AR",41.88,-91.72,4152800,9143200
202305,180495,1102781,1,.87,"NE","MIDDLETOWN",40.84,-91.26,4050400,9115600
202305,180495,1102782,1,2.18,"ENE","IOWA CITY MUNI ARPT",41.64,-91.51,4138400,9130600
202305,180495,1102783,1,.69,"N","TIFFIN",41.71,-91.67,4142600,9140200
202305,180495,1102784,1,0,"N","HOMESTEAD",41.77,-91.87,4146200,9152200
202305,180496,1099630,1,.87,"SW","INDUSTRY",40.32,-90.61,4019200,9036600
202305,180496,1099631,1,2.93,"WNW","OSBORN",41.54,-90.32,4132400,9019200
202305,180496,1099632,1,.87,"NE","GOOD HOPE",40.56,-90.67,4033600,9040200
202305,180496,1099633,1,5.09,"NNE","GOOD HOPE",40.62,-90.65,4037200,9039000
202305,180496,1099634,1,2.07,"N","BUSHNELL",40.58,-90.5,4034800,9030000
202305,180496,1099635,1,2.09,"SW","PRAIRIE CITY ARPT",40.6,-90.5,4036000,9030000
202305,180496,1099636,1,1.58,"W","MACOMB",40.47,-90.7,4028200,9042000
202305,180496,1099637,1,.69,"S","MACOMB",40.46,-90.67,4027600,9040200
202305,180496,1099638,1,2.95,"NNE","ATKINSON",41.46,-90,4127600,9000
202305,180496,1099639,1,.53,"W","MACOMB",40.47,-90.68,4028200,9040800
202305,180496,1099640,1,1.26,"WNW","MACOMB",40.48,-90.69,4028800,9041400
202305,180496,1099641,1,.53,"W","MACOMB",40.47,-90.68,4028200,9040800
202305,180496,1099643,1,3.19,"WNW","MARSTON",41.33,-90.86,4119800,9051600
202305,180496,1099644,1,.52,"W","OLD GILCHRIST",41.23,-90.64,4113800,9038400
202305,180496,1099645,1,1.05,"E","BERWICK",40.8,-90.51,4048000,9030600
202305,180496,1099646,1,.52,"E","DALLAS CITY",40.63,-91.16,4037800,919600
202305,180496,1099647,1,4.28,"NNE","ST MARY",40.41,-90.91,4024600,9054600
202305,180496,1103410,1,1.38,"S","SCIOTA",40.55,-90.75,4033000,9045000
202305,180496,1103412,1,0,"N","MACOMB MUNI ARPT",40.52,-90.65,4031200,9039000
202305,180496,1103415,1,.69,"S","MACOMB",40.46,-90.67,4027600,9040200
202305,180496,1103420,1,2.07,"S","MACOMB",40.44,-90.67,4026400,9040200
202305,180496,1103425,1,2.19,"WSW","FLORID",41.22,-89.32,4113200,8919200
202305,180496,1103431,1,1.58,"E","MACOMB",40.47,-90.64,4028200,9038400
202305,180496,1103432,1,3,"E","YORKTOWN",41.57,-89.792,4134200,8947520
202305,180496,1103432,2,3.16,"E","YORKTOWN",41.5707,-89.7889,4134242,8947334
202305,180498,1099402,1,1.44,"W","MARATHON",24.7226,-81.1128,2443356,816768
202305,180500,1099404,1,4.86,"ESE","KEY WEST",24.53,-81.71,2431800,8142600
202305,180501,1099413,1,2.14,"SE","SUMMERLAND KEY",24.6349,-81.4302,2438094,8125812
202305,180502,1099416,1,2.86,"WNW","TENNESSEE REEF LIGHT",24.77,-80.82,2446200,8049200
202305,180502,1099417,1,2.78,"WNW","LAYTON",24.843,-80.862,2450580,8051720
202305,180504,1099418,1,5.11,"SE","KEY WEST",24.51,-81.72,2430600,8143200
202305,180505,1099419,1,1.74,"SE","BIG COPPITT KEY",24.5801,-81.6829,2434806,8140974
202305,180506,1099420,1,2.78,"WNW","LAYTON",24.843,-80.862,2450580,8051720
202305,180507,1099426,1,5.05,"SE","GREELEY ARPT",40.38,-104.56,4022800,10433600
202305,180507,1099429,1,3.98,"WNW","PARKER",39.54,-104.84,3932400,10450400
202305,180507,1099430,1,2.54,"ENE","AURORA CHERRY CREEK",39.65,-104.76,3939000,10445600
202305,180507,1099431,1,1.6,"E","AURORA CHERRY CREEK",39.63,-104.77,3937800,10446200
202305,180507,1099432,1,3.19,"W","DENVER",39.73,-104.99,3943800,10459400
202305,180507,1099433,1,1.27,"ESE","AURORA CHERRY CREEK",39.62,-104.78,3937200,10446800
202305,180507,1099439,1,.87,"SE","AURORA CHERRY CREEK",39.62,-104.79,3937200,10447400
202305,180507,1099441,1,4.33,"E","FRANKTOWN",39.39,-104.67,3923400,10440200
202305,180507,1099451,1,2.33,"NNW","STRASBURG",39.75,-104.32,3945000,10419200
202305,180507,1099452,1,2.12,"NE","FRANKTOWN",39.4,-104.72,3924000,10443200
202305,180507,1099455,1,7.62,"N","ELIZABETH",39.46,-104.59,3927600,10435400
202305,180507,1099456,1,2.76,"S","(BKF)BUCKLEY AIR FORCE BASE",39.66,-104.75,3939600,10445000
202305,180507,1099457,1,1.27,"ESE","AURORA CHERRY CREEK",39.62,-104.78,3937200,10446800
202305,180507,1099458,1,4.33,"E","FRANKTOWN",39.39,-104.67,3923400,10440200
202305,180507,1099460,1,1.6,"E","(APA)ENGLWOOD ARAPAH",39.57,-104.8,3934200,10448000
202305,180507,1099461,1,12.44,"N","ELIZABETH",39.53,-104.6,3931800,10436000
202305,180507,1099472,1,2.76,"WSW","FRANKTOWN",39.37,-104.8,3922200,10448000
202305,180507,1099474,1,1.06,"W","(BKF)BUCKLEY AIR FORCE BASE",39.7,-104.77,3942000,10446200
202305,180507,1099475,1,.87,"NE","AURORA CHERRY CREEK",39.64,-104.79,3938400,10447400
202305,180507,1099476,1,2.33,"NNE","AURORA CHERRY CREEK",39.66,-104.78,3939600,10446800
202305,180507,1099477,1,1.48,"NNW","DEER TRAIL",39.64,-104.06,3938400,1043600
202305,180507,1099478,1,.69,"N","FRANKTOWN",39.39,-104.75,3923400,10445000
202305,180507,1099479,1,.87,"NW","AURORA CHERRY CREEK",39.64,-104.81,3938400,10448600
202305,180507,1099480,1,1.48,"NNE","AURORA CHERRY CREEK",39.65,-104.79,3939000,10447400
202305,180507,1099481,1,.87,"NW","AURORA CHERRY CREEK",39.64,-104.81,3938400,10448600
202305,180507,1099482,1,2.75,"ENE","(BKF)BUCKLEY AIR FORCE BASE",39.71,-104.7,3942600,10442000
202305,180507,1099483,1,1.6,"E","AURORA CHERRY CREEK",39.63,-104.77,3937800,10446200
202305,180507,1099484,1,5.92,"SSE","GARY",40,-103.54,4000,10332400
202305,180507,1099485,1,5.98,"ENE","GARY",40.1,-103.47,406000,10328200
202305,180507,1099486,1,6.91,"WSW","(AKO)AKRON WEATHER STATION",40.13,-103.34,407800,10320400
202305,180507,1099487,1,2.07,"N","STRASBURG",39.75,-104.3,3945000,10418000
202305,180507,1099488,1,5.92,"SSE","GARY",40,-103.54,4000,10332400
202305,180507,1099489,1,5.75,"SSW","MIDWAY",40.15,-103.43,409000,10325800
202305,180507,1099490,1,2.75,"WNW","BYERS",39.73,-104.27,3943800,10416200
202305,180507,1099491,1,1.38,"N","STRASBURG",39.74,-104.3,3944400,10418000
202305,180507,1099492,1,7.81,"SE","AMHERST",40.59,-102.08,4035400,1024800
202305,180507,1099493,1,2.33,"SSW","HILLROSE",40.29,-103.54,4017400,10332400
202305,180507,1099494,1,6.24,"N","STRASBURG",39.81,-104.31,3948600,10418600
202305,180507,1099495,1,6.97,"SSE","AMHERST",40.59,-102.11,4035400,1026600
202305,180507,1099496,1,.87,"SE","AURORA CHERRY CREEK",39.62,-104.79,3937200,10447400
202305,180507,1099497,1,10.49,"S","LEADER",39.75,-104.03,3945000,1041800
202305,180507,1099498,1,3.28,"WNW","KIOWA",39.36,-104.53,3921600,10431800
